FileName,Label,Colours0,Time0,Colours1,Time1
"199-2061r360","1","9","0.001027822494506836","8","0.04632401466369629"
"71-225r692","1","5","0.00027251243591308594","3","0.005902528762817383"
"46-650r431","1","14","0.0003383159637451172","12","0.002822399139404297"
"72-2271r458","1","31","0.0006132125854492188","29","0.0069732666015625"
"89-3345r587","0","35","0.0008325576782226562","35","0.010483741760253906"
"197-6288r893","1","20","0.0016794204711914062","19","0.04588961601257324"
"91-1005r39","1","9","0.00046706199645996094","8","0.009996175765991211"
"119-672r480","1","6","0.0005052089691162109","5","0.017473459243774414"
"193-17661r678","1","89","0.004051923751831055","85","0.054147958755493164"
"179-8707r369","1","33","0.002091646194458008","28","0.03981971740722656"
"45-153r268","1","4","0.00019073486328125","3","0.002501249313354492"
"175-14395r550","0","79","0.0030596256256103516","80","0.04082465171813965"
"40-300r238","1","8","0.00020194053649902344","7","0.002089977264404297"
"63-1895r817","1","38","0.0005419254302978516","37","0.006320476531982422"
"97-3538r703","1","29","0.0015709400177001953","28","0.013200044631958008"
"191-15507r110","1","69","0.003297567367553711","63","0.05927562713623047"
"138-2811r354","1","15","0.0018227100372314453","13","0.025046825408935547"
"58-1449r626","1","26","0.00045037269592285156","25","0.004654407501220703"
"57-639r926","1","10","0.0003693103790283203","8","0.0041348934173583984"
"175-14947r618","1","95","0.003218412399291992","90","0.041475534439086914"
"76-1447r343","1","15","0.0004870891571044922","13","0.007325172424316406"
"196-9219r697","1","30","0.004483938217163086","28","0.05221080780029297"
"153-8221r608","1","41","0.0020589828491210938","38","0.029942750930786133"
"53-1200r532","1","23","0.00038242340087890625","22","0.0038824081420898438"
"198-1942r138","1","9","0.0009617805480957031","8","0.045503854751586914"
"126-2375r655","1","14","0.0008025169372558594","12","0.021689414978027344"
"42-587r697","1","13","0.00025010108947753906","12","0.002378702163696289"
"134-5981r996","1","34","0.0014941692352294922","32","0.02399921417236328"
"89-2810r764","1","27","0.0007562637329101562","24","0.010139703750610352"
"127-821r237","1","7","0.0005421638488769531","5","0.01874256134033203"
"124-4905r512","1","30","0.001230001449584961","26","0.019623756408691406"
"103-2750r18","1","21","0.0008623600006103516","19","0.013236761093139648"
"116-1746r25","1","11","0.0006792545318603516","10","0.016045093536376953"
"59-995r674","1","16","0.0003619194030761719","14","0.00448298454284668"
"140-5333r25","1","26","0.0013456344604492188","24","0.024464130401611328"
"92-790r680","1","7","0.0004420280456542969","6","0.010170459747314453"
"75-2305r251","1","28","0.000629425048828125","27","0.007476091384887695"
"112-3313r971","1","23","0.0009388923645019531","19","0.01896977424621582"
"60-960r586","1","14","0.0003979206085205078","12","0.004584789276123047"
"154-5840r441","1","26","0.0014679431915283203","25","0.029328107833862305"
"63-1634r336","1","25","0.00048089027404785156","23","0.005370140075683594"
"126-1284r694","1","8","0.0006380081176757812","7","0.019806385040283203"
"114-2373r239","1","15","0.0007450580596923828","13","0.016096115112304688"
"45-176r783","1","5","0.00018906593322753906","4","0.0025081634521484375"
"72-1001r667","1","13","0.00042128562927246094","10","0.006385326385498047"
"191-4597r972","1","17","0.0022313594818115234","15","0.04365730285644531"
"55-146r975","1","4","0.0002090930938720703","3","0.003700733184814453"
"196-11440r603","1","40","0.002571582794189453","36","0.047664642333984375"
"68-2010r862","0","29","0.0005781650543212891","29","0.006226778030395508"
"170-2988r767","1","13","0.0010700225830078125","11","0.03391385078430176"
"110-3345r507","1","23","0.0009343624114990234","21","0.015300512313842773"
"189-333r636","1","3","0.0006482601165771484","2","0.043324947357177734"
"87-785r949","1","8","0.0004329681396484375","7","0.009152650833129883"
"78-897r405","1","10","0.0004150867462158203","9","0.007390737533569336"
"174-4378r964","1","17","0.0013170242309570312","16","0.03571629524230957"
"148-9150r361","1","52","0.002053499221801758","48","0.02907729148864746"
"198-19277r139","1","118","0.0041179656982421875","116","0.05307769775390625"
"26-100r331","1","5","0.0001316070556640625","4","0.0009484291076660156"
"116-1629r176","1","12","0.0006957054138183594","10","0.016370058059692383"
"17-68r891","1","5","8.749961853027344e-05","4","0.0004913806915283203"
"118-3666r517","1","23","0.0010759830474853516","20","0.027682781219482422"
"70-1877r910","1","23","0.0005490779876708984","22","0.006541728973388672"
"45-922r126","1","23","0.0003218650817871094","21","0.0028352737426757812"
"86-1924r696","1","18","0.0006337165832519531","17","0.009440422058105469"
"182-5535r319","1","21","0.0015711784362792969","19","0.04027056694030762"
"44-324r495","1","7","0.00021409988403320312","6","0.0025022029876708984"
"46-508r528","1","10","0.00025534629821777344","9","0.0027768611907958984"
"37-422r893","1","12","0.00020313262939453125","10","0.0018582344055175781"
"90-3951r681","1","63","0.0009915828704833984","62","0.010906457901000977"
"112-4102r647","1","28","0.0010347366333007812","26","0.015917539596557617"
"165-4107r993","1","17","0.0012514591217041016","16","0.032845497131347656"
"193-7405r701","1","26","0.0021331310272216797","24","0.04558825492858887"
"195-7873r104","1","28","0.00196075439453125","24","0.046773433685302734"
"107-1075r455","1","9","0.0005571842193603516","7","0.013492107391357422"
"128-1667r380","1","11","0.0006968975067138672","9","0.01913142204284668"
"136-2741r497","1","14","0.0009284019470214844","13","0.022436857223510742"
"33-85r401","0","3","0.00013589859008789062","3","0.0014424324035644531"
"15-55r280","1","5","7.152557373046875e-05","4","0.0003695487976074219"
"123-1058r149","1","8","0.0006120204925537109","7","0.01916193962097168"
"60-1711r359","1","36","0.0005061626434326172","35","0.005143880844116211"
"133-986r512","1","7","0.0005919933319091797","6","0.022852420806884766"
"158-923r273","1","6","0.0006580352783203125","5","0.028601646423339844"
"115-6484r899","1","79","0.0015826225280761719","78","0.018163681030273438"
"177-2710r444","1","12","0.0010797977447509766","10","0.037250518798828125"
"133-2150r854","1","13","0.0008022785186767578","11","0.021084070205688477"
"138-6226r670","1","33","0.0014884471893310547","31","0.024939298629760742"
"100-1931r380","1","15","0.0006511211395263672","14","0.012149572372436523"
"102-4577r287","1","43","0.0011296272277832031","41","0.013834238052368164"
"104-524r845","1","6","0.0004203319549560547","5","0.012490510940551758"
"159-5032r743","1","22","0.001371622085571289","20","0.031101465225219727"
"75-384r152","1","6","0.0003178119659423828","4","0.0066471099853515625"
"157-9150r432","1","43","0.0020225048065185547","42","0.03472423553466797"
"64-616r52","1","9","0.0003409385681152344","7","0.0049610137939453125"
"93-2886r449","1","25","0.0007936954498291016","24","0.011089086532592773"
"99-2549r1","1","19","0.0007619857788085938","18","0.012093067169189453"
"169-12876r752","1","67","0.002796173095703125","65","0.03785514831542969"
"37-157r706","1","5","0.00016450881958007812","4","0.0017807483673095703"
"88-1258r619","1","12","0.0005397796630859375","10","0.009392261505126953"
"166-1221r830","1","7","0.0007269382476806641","6","0.03222465515136719"
"27-237r21","1","10","0.00015354156494140625","9","0.0010564327239990234"
"72-432r733","1","6","0.0003161430358886719","5","0.0064792633056640625"
"160-12623r416","1","109","0.002928018569946289","108","0.03581690788269043"
"41-502r869","1","12","0.00023555755615234375","10","0.0022437572479248047"
"53-1099r75","1","20","0.00041222572326660156","18","0.0038604736328125"
"164-2655r631","1","13","0.0009646415710449219","11","0.0390009880065918"
"100-3672r505","1","30","0.0010077953338623047","27","0.013080835342407227"
"140-6875r99","1","36","0.0016045570373535156","32","0.025272130966186523"
"161-2025r811","1","11","0.0009136199951171875","9","0.03024911880493164"
"81-854r170","1","10","0.00042247772216796875","7","0.008071184158325195"
"145-4700r244","1","23","0.001268625259399414","22","0.026218652725219727"
"188-9293r927","1","32","0.0021924972534179688","31","0.045891761779785156"
"185-13949r637","1","60","0.0029807090759277344","57","0.04525160789489746"
"176-5095r358","1","19","0.0014743804931640625","17","0.03873133659362793"
"133-7864r78","1","52","0.001779794692993164","51","0.025801658630371094"
"60-235r273","1","5","0.00045800209045410156","4","0.006513833999633789"
"88-1583r385","1","14","0.0005574226379394531","12","0.011030435562133789"
"113-4359r863","1","29","0.0010933876037597656","28","0.01638340950012207"
"144-2143r724","1","12","0.0008807182312011719","10","0.02443385124206543"
"148-9710r935","1","61","0.0021424293518066406","56","0.029004573822021484"
"166-2826r274","1","13","0.0010383129119873047","12","0.03303813934326172"
"151-5419r214","1","27","0.0014414787292480469","23","0.028208017349243164"
"74-1378r75","1","15","0.0004906654357910156","14","0.0072977542877197266"
"149-4659r492","1","22","0.0012807846069335938","20","0.02800440788269043"
"88-3193r896","0","32","0.0008559226989746094","32","0.010247468948364258"
"101-3175r583","1","24","0.0008745193481445312","23","0.013100624084472656"
"134-959r623","1","7","0.0005993843078613281","6","0.02106165885925293"
"109-4116r943","1","30","0.0010347366333007812","28","0.016843557357788086"
"110-4323r133","1","31","0.0010833740234375","30","0.015645980834960938"
"149-1589r302","1","9","0.0007641315460205078","7","0.025945425033569336"
"27-132r399","1","6","0.000133514404296875","5","0.0010099411010742188"
"83-406r491","1","5","0.00033855438232421875","4","0.008147478103637695"
"148-7197r960","1","35","0.0017249584197998047","32","0.02886795997619629"
"178-5347r645","1","21","0.0015225410461425781","17","0.03800678253173828"
"104-2881r338","1","22","0.0008394718170166016","19","0.013537883758544922"
"174-14032r79","1","76","0.003014087677001953","74","0.04037141799926758"
"155-6344r659","1","28","0.0016131401062011719","26","0.030859708786010742"
"172-503r135","1","4","0.0006229877471923828","3","0.046682119369506836"
"101-2021r860","1","16","0.0006418228149414062","14","0.012555837631225586"
"148-9249r831","1","52","0.002080678939819336","49","0.028609275817871094"
"78-1729r510","1","18","0.0005419254302978516","16","0.008464336395263672"
"19-96r276","0","6","0.0001010894775390625","6","0.0005395412445068359"
"52-372r509","1","7","0.00023293495178222656","6","0.0034520626068115234"
"122-6998r754","1","59","0.0016355514526367188","56","0.020012855529785156"
"74-1908r86","1","21","0.0005738735198974609","20","0.0072290897369384766"
"171-8056r865","1","32","0.0019071102142333984","30","0.038572072982788086"
"92-3414r838","1","32","0.0009734630584716797","29","0.011291742324829102"
"118-1539r453","1","11","0.0006616115570068359","10","0.01657247543334961"
"195-5984r776","1","22","0.0015993118286132812","20","0.04669356346130371"
"177-7425r586","1","28","0.001804351806640625","27","0.04234480857849121"
"81-2518r291","1","26","0.0007061958312988281","25","0.008527040481567383"
"84-1619r408","0","15","0.0005517005920410156","15","0.008809089660644531"
"173-13616r935","1","71","0.002973318099975586","66","0.040773630142211914"
"63-884r836","1","11","0.00038170814514160156","10","0.005068778991699219"
"93-311r887","1","4","0.0003521442413330078","3","0.010350942611694336"
"123-6553r882","1","49","0.0015110969543457031","42","0.020041227340698242"
"123-3242r756","1","20","0.0009357929229736328","17","0.018749475479125977"
"151-3628r843","1","16","0.0010979175567626953","15","0.027347564697265625"
"75-1684r411","1","19","0.0005304813385009766","17","0.007180690765380859"
"145-9464r841","1","62","0.002084970474243164","60","0.027877092361450195"
"81-946r939","1","11","0.0004436969757080078","9","0.007899045944213867"
"91-2256r791","1","20","0.0006687641143798828","18","0.010309934616088867"
"49-812r456","1","15","0.0003161430358886719","14","0.0032622814178466797"
"38-240r22","1","7","0.0001735687255859375","6","0.0018739700317382812"
"182-958r826","1","6","0.0007185935974121094","5","0.03788614273071289"
"189-9492r812","1","33","0.002516508102416992","31","0.04406332969665527"
"153-4047r432","1","19","0.00116729736328125","17","0.027996540069580078"
"29-50r632","1","3","0.00012040138244628906","2","0.0011229515075683594"
"174-2310r53","1","10","0.0009620189666748047","9","0.03706669807434082"
"58-194r872","0","4","0.00023937225341796875","4","0.004121541976928711"
"106-259r297","1","4","0.00037932395935058594","3","0.013296842575073242"
"155-6587r263","1","32","0.0016353130340576172","28","0.030002117156982422"
"124-6690r467","1","48","0.0015773773193359375","46","0.020317792892456055"
"170-12282r566","1","60","0.00267791748046875","56","0.0382382869720459"
"14-22r895","0","2","7.724761962890625e-05","2","0.0003285408020019531"
"46-476r344","0","10","0.0002465248107910156","10","0.002799510955810547"
"181-6029r474","1","23","0.0015735626220703125","19","0.050989627838134766"
"19-136r284","1","9","0.00011324882507324219","8","0.000606536865234375"
"84-2475r515","1","25","0.000728607177734375","23","0.009100675582885742"
"91-3514r377","1","35","0.0008976459503173828","33","0.01090383529663086"
"163-1621r576","1","8","0.0008020401000976562","7","0.031162023544311523"
"196-14961r281","1","56","0.003159046173095703","54","0.05068635940551758"
"131-2859r246","1","16","0.0009105205535888672","15","0.02104043960571289"
"128-7411r369","1","55","0.0016987323760986328","52","0.022205114364624023"
"59-531r909","1","9","0.00030493736267089844","8","0.004597187042236328"
"192-9897r977","1","34","0.0025451183319091797","31","0.04881429672241211"
"106-3348r39","1","23","0.0009279251098632812","22","0.014509439468383789"
"131-5175r789","1","29","0.0014371871948242188","28","0.021624326705932617"
"94-3074r574","1","26","0.0008411407470703125","25","0.011686325073242188"
"66-631r44","1","9","0.0003554821014404297","7","0.0053730010986328125"
"141-1591r766","1","10","0.0007407665252685547","8","0.02437758445739746"
"119-3126r592","1","19","0.0009229183197021484","18","0.01728034019470215"
"127-5731r198","1","33","0.0013949871063232422","32","0.0206758975982666"
"79-3016r607","1","51","0.0008323192596435547","50","0.008566856384277344"
"164-4532r557","1","20","0.0012845993041992188","18","0.03211641311645508"
"61-456r630","1","7","0.0003097057342529297","6","0.004571437835693359"
"95-953r120","1","9","0.0005199909210205078","8","0.010801553726196289"
"17-73r883","1","5","8.821487426757812e-05","4","0.0005121231079101562"
"176-523r467","1","4","0.0006434917449951172","3","0.03563189506530762"
"127-858r318","1","7","0.0005636215209960938","6","0.018616676330566406"
"170-10077r128","1","43","0.0026903152465820312","39","0.03687691688537598"
"101-1926r530","1","14","0.0006594657897949219","13","0.015404701232910156"
"197-12668r659","1","43","0.0027539730072021484","39","0.049387216567993164"
"97-4152r547","1","40","0.001033782958984375","38","0.012521505355834961"
"198-12719r840","1","43","0.0028069019317626953","40","0.05089926719665527"
"62-1753r647","1","33","0.0005276203155517578","30","0.0053217411041259766"
"145-6362r433","1","33","0.0015797615051269531","30","0.02716803550720215"
"25-134r811","1","6","0.00012826919555664062","5","0.0008916854858398438"
"55-253r366","1","5","0.0002295970916748047","4","0.003704071044921875"
"139-8997r744","1","66","0.0020906925201416016","63","0.025680065155029297"
"84-1313r619","1","13","0.00051116943359375","12","0.008718252182006836"
"47-818r984","1","16","0.0003085136413574219","15","0.002962350845336914"
"194-8305r888","1","28","0.002028226852416992","26","0.04636073112487793"
"147-10377r143","1","74","0.003976345062255859","72","0.028771638870239258"
"137-6528r836","1","36","0.0015277862548828125","35","0.02391791343688965"
"122-5390r82","1","34","0.0013926029205322266","33","0.018970489501953125"
"184-2306r809","1","10","0.001005411148071289","9","0.04058957099914551"
"144-4761r852","1","23","0.0012600421905517578","22","0.029634475708007812"
"117-934r383","1","8","0.0005283355712890625","6","0.015962600708007812"
"165-11491r665","1","59","0.002488851547241211","53","0.03561568260192871"
"140-4670r316","1","24","0.0012462139129638672","23","0.024305105209350586"
"21-155r741","1","8","0.00011992454528808594","7","0.0006620883941650391"
"121-1360r557","1","10","0.0008044242858886719","8","0.01724100112915039"
"187-11777r305","1","44","0.002614736557006836","41","0.04401683807373047"
"110-3054r64","1","22","0.0008697509765625","18","0.014952898025512695"
"115-1942r330","1","13","0.0006988048553466797","11","0.016190528869628906"
"191-15278r315","1","66","0.003279447555541992","61","0.047650814056396484"
"163-12577r13","1","79","0.0027213096618652344","74","0.035137176513671875"
"103-389r42","1","5","0.00039696693420410156","4","0.012467622756958008"
"106-4626r230","1","38","0.0011143684387207031","35","0.014681339263916016"
"105-1356r315","1","11","0.0006005764007568359","10","0.013283729553222656"
"94-2139r660","1","19","0.0006666183471679688","16","0.011371850967407227"
"167-4710r589","1","19","0.0013189315795898438","18","0.03521084785461426"
"55-630r209","1","11","0.0003108978271484375","8","0.0038688182830810547"
"171-11815r277","1","55","0.002597808837890625","51","0.03754234313964844"
"185-16610r965","1","95","0.00362396240234375","90","0.04599165916442871"
"39-505r133","1","13","0.000240325927734375","12","0.002112865447998047"
"161-9158r749","1","42","0.0020935535430908203","39","0.03297543525695801"
"73-2522r49","1","39","0.0006704330444335938","38","0.007394075393676758"
"149-7571r794","1","37","0.0017621517181396484","34","0.02831244468688965"
"183-6166r286","1","23","0.0017087459564208984","21","0.04059624671936035"
"101-3674r821","1","30","0.0009489059448242188","28","0.013277053833007812"
"62-121r601","1","3","0.00024962425231933594","2","0.004558563232421875"
"172-14171r676","1","85","0.006101131439208984","81","0.04597878456115723"
"75-2586r611","1","37","0.0006921291351318359","34","0.007569074630737305"
"109-1984r631","1","15","0.0007200241088867188","12","0.014641046524047852"
"153-8465r57","1","40","0.00193023681640625","37","0.030834197998046875"
"109-4759r770","1","37","0.0012001991271972656","35","0.015611886978149414"
"102-5051r973","1","62","0.0012445449829101562","60","0.013916015625"
"196-7248r865","1","25","0.0018436908721923828","22","0.04861330986022949"
"126-2187r688","1","13","0.0007710456848144531","12","0.01910853385925293"
"42-591r608","1","14","0.0002644062042236328","13","0.002380847930908203"
"190-15469r681","1","65","0.0033240318298339844","63","0.04689931869506836"
"70-782r386","1","10","0.00039005279541015625","9","0.006090402603149414"
"194-2635r151","1","12","0.0010869503021240234","9","0.045302629470825195"
"98-4105r400","1","40","0.0010485649108886719","36","0.01263117790222168"
"131-7085r1","1","44","0.0016283988952636719","42","0.02248835563659668"
"182-11223r732","1","44","0.0024347305297851562","43","0.04201817512512207"
"33-127r365","1","5","0.00014972686767578125","4","0.0014393329620361328"
"144-1035r93","1","7","0.0006239414215087891","6","0.023775339126586914"
"87-1546r463","1","14","0.000545501708984375","12","0.009320974349975586"
"113-378r827","1","4","0.00042510032653808594","3","0.014677762985229492"
"134-5240r910","1","29","0.0013015270233154297","24","0.02276778221130371"
"117-1673r973","1","11","0.0006504058837890625","10","0.018918752670288086"
"194-15738r686","1","66","0.003320455551147461","61","0.04900169372558594"
"180-12595r282","1","52","0.0027251243591308594","50","0.04218244552612305"
"35-233r636","1","7","0.00017952919006347656","6","0.001729726791381836"
"130-5966r618","1","34","0.0014526844024658203","32","0.021573305130004883"
"109-5572r461","1","54","0.0013604164123535156","52","0.015887975692749023"
"155-585r333","1","5","0.0005979537963867188","4","0.027557373046875"
"130-5885r938","1","34","0.0014591217041015625","31","0.021481752395629883"
"161-11945r5","1","70","0.0025625228881835938","68","0.03480100631713867"
"49-903r938","0","16","0.000324249267578125","16","0.003309965133666992"
"63-1177r953","1","16","0.00040411949157714844","14","0.00518345832824707"
"99-3974r148","1","35","0.0010104179382324219","32","0.012792348861694336"
"166-9782r893","1","43","0.0021719932556152344","41","0.046227455139160156"
"87-1789r20","1","16","0.0005879402160644531","14","0.009547948837280273"
"142-6313r766","1","32","0.0015799999237060547","30","0.0256350040435791"
"166-7474r844","1","31","0.0018503665924072266","28","0.03453636169433594"
"152-4412r634","1","21","0.0012335777282714844","19","0.028145790100097656"
"192-10984r438","1","40","0.0025773048400878906","36","0.04795718193054199"
"157-9296r138","1","46","0.0021114349365234375","43","0.0331263542175293"
"91-536r656","0","6","0.0004131793975830078","6","0.009795427322387695"
"40-591r10","1","15","0.000255584716796875","13","0.00222015380859375"
"66-700r848","1","10","0.0003345012664794922","9","0.005415439605712891"
"17-69r238","1","5","8.20159912109375e-05","4","0.0004582405090332031"
"108-3547r170","1","24","0.0009336471557617188","23","0.014810323715209961"
"128-7486r661","1","60","0.0017170906066894531","56","0.02162623405456543"
"49-525r455","1","10","0.0002627372741699219","9","0.0031375885009765625"
"166-12300r479","1","67","0.0027008056640625","63","0.03685808181762695"
"76-2361r576","1","29","0.0008575916290283203","27","0.009102582931518555"
"197-12083r179","1","43","0.002666473388671875","38","0.04901623725891113"
"63-1861r207","1","35","0.0005433559417724609","34","0.00541996955871582"
"194-13458r45","1","50","0.0029273033142089844","47","0.047863006591796875"
"50-622r365","1","12","0.00031757354736328125","10","0.003384828567504883"
"84-2352r962","1","24","0.0007777214050292969","22","0.009974002838134766"
"73-2097r516","1","26","0.0006380081176757812","25","0.007268428802490234"
"171-12680r750","1","66","0.002703428268432617","62","0.03821253776550293"
"109-5587r652","1","54","0.0013554096221923828","53","0.016193866729736328"
"136-1649r327","1","10","0.0007846355438232422","9","0.02230548858642578"
"99-3471r172","1","29","0.00092315673828125","26","0.01264643669128418"
"78-2393r890","1","26","0.0006906986236572266","25","0.008046150207519531"
"112-5264r33","1","41","0.0012521743774414062","39","0.01649928092956543"
"28-88r632","1","4","0.0001251697540283203","3","0.0010640621185302734"
"136-2237r879","1","13","0.0008118152618408203","11","0.022457122802734375"
"114-2491r820","1","17","0.0007987022399902344","15","0.016253948211669922"
"138-3892r490","1","20","0.0011136531829833984","19","0.022961139678955078"
"83-1125r503","1","12","0.0004584789276123047","10","0.008410930633544922"
"101-1356r833","1","11","0.0005753040313720703","10","0.012397050857543945"
"101-455r584","1","5","0.0004038810729980469","4","0.011871099472045898"
"116-3431r768","1","22","0.0009491443634033203","20","0.01673603057861328"
"113-456r628","1","5","0.00043392181396484375","4","0.015025854110717773"
"108-1748r998","1","14","0.0006458759307861328","11","0.014265775680541992"
"33-115r661","1","4","0.00014352798461914062","3","0.0014181137084960938"
"113-4220r531","1","30","0.0010898113250732422","29","0.016231536865234375"
"24-127r468","1","6","0.0001304149627685547","5","0.0008280277252197266"
"173-9853r554","1","40","0.005281686782836914","38","0.04580998420715332"
"125-5862r658","1","37","0.0014374256134033203","34","0.021207094192504883"
"144-9390r107","1","63","0.0020971298217773438","58","0.027202844619750977"
"128-5404r898","1","34","0.0013401508331298828","29","0.0207369327545166"
"123-4813r728","1","30","0.0012445449829101562","27","0.020764589309692383"
"115-4811r738","1","35","0.0011916160583496094","30","0.01714348793029785"
"142-3054r376","1","15","0.0009703636169433594","14","0.025274991989135742"
"70-1135r780","1","13","0.0004181861877441406","12","0.00618433952331543"
"95-1724r298","1","14","0.0006155967712402344","13","0.011222362518310547"
"159-6904r453","1","31","0.0016620159149169922","28","0.03158855438232422"
"44-730r320","1","15","0.00027680397033691406","13","0.0026540756225585938"
"118-2188r259","1","14","0.0007865428924560547","12","0.016696453094482422"
"108-369r769","1","5","0.00042557716369628906","4","0.013583660125732422"
"126-7374r363","1","59","0.0016891956329345703","57","0.02078723907470703"
"119-5888r182","1","42","0.001486063003540039","40","0.018645763397216797"
"174-9533r691","1","37","0.0021495819091796875","35","0.03835773468017578"
"136-7889r230","1","49","0.0017473697662353516","46","0.024327516555786133"
"118-2826r856","1","18","0.0008637905120849609","16","0.016918182373046875"
"139-5363r603","1","27","0.001373291015625","26","0.02412247657775879"
"57-1199r864","1","20","0.000396728515625","18","0.0042912960052490234"
"62-512r767","1","8","0.0002982616424560547","7","0.004876136779785156"
"153-5103r717","1","23","0.0013875961303710938","20","0.030344724655151367"
"174-11604r429","1","50","0.002595186233520508","46","0.04002094268798828"
"21-111r820","1","6","0.00017690658569335938","5","0.0006392002105712891"
"199-5618r119","1","19","0.0015799999237060547","17","0.04720044136047363"
"146-10182r857","1","72","0.002384662628173828","69","0.028184175491333008"
"154-2781r410","1","15","0.0009846687316894531","12","0.028623104095458984"
"40-256r200","1","7","0.0001938343048095703","5","0.002119779586791992"
"23-154r803","1","8","0.00011706352233886719","7","0.0008237361907958984"
"54-575r226","1","10","0.0002751350402832031","8","0.0037488937377929688"
"71-2012r128","1","27","0.00057220458984375","25","0.0067081451416015625"
"57-1289r572","1","21","0.00041484832763671875","19","0.0043675899505615234"
"99-631r512","0","6","0.0004372596740722656","6","0.013123035430908203"
"197-12647r644","1","46","0.0027627944946289062","42","0.049336910247802734"
"127-7663r159","1","63","0.0017478466033935547","62","0.02159571647644043"
"32-376r784","1","13","0.00020623207092285156","11","0.0014352798461914062"
"35-390r158","1","10","0.00018930435180664062","9","0.0017385482788085938"
"26-79r861","0","3","0.00010776519775390625","3","0.0009453296661376953"
"184-9504r194","1","36","0.002233743667602539","34","0.05611872673034668"
"65-181r95","1","4","0.00026035308837890625","3","0.005335092544555664"
"162-7842r796","1","34","0.0018825531005859375","31","0.03505229949951172"
"153-11443r959","1","89","0.0026171207427978516","87","0.03171181678771973"
"174-1525r108","1","8","0.0008273124694824219","7","0.03535819053649902"
"173-6658r449","1","26","0.001657724380493164","23","0.03704237937927246"
"163-438r11","1","4","0.0005927085876464844","3","0.03144550323486328"
"38-549r932","1","16","0.00023126602172851562","15","0.0020122528076171875"
"186-11635r283","1","43","0.0025413036346435547","41","0.043970584869384766"
"193-12876r611","1","46","0.0027725696563720703","44","0.04870963096618652"
"120-2631r106","1","15","0.0008199214935302734","14","0.0184481143951416"
"51-1148r465","1","24","0.0003764629364013672","23","0.0036017894744873047"
"60-1484r355","1","26","0.0004487037658691406","24","0.004823207855224609"
"54-1077r480","1","19","0.00037980079650878906","16","0.004233598709106445"
"179-4700r999","1","19","0.0013935565948486328","16","0.04078054428100586"
"144-9370r244","1","61","0.002074003219604492","59","0.027421951293945312"
"105-683r298","1","7","0.0004711151123046875","5","0.012778759002685547"
"196-14947r726","1","60","0.004117727279663086","55","0.05005693435668945"
"158-4013r688","1","19","0.001313924789428711","16","0.04207134246826172"
"107-2286r50","1","16","0.0007426738739013672","15","0.01406550407409668"
"98-2033r625","1","16","0.0006606578826904297","14","0.011798858642578125"
"67-1447r523","1","18","0.0004639625549316406","17","0.005878448486328125"
"157-1647r447","1","10","0.0007944107055664062","8","0.028990983963012695"
"35-452r944","1","13","0.00020647048950195312","12","0.0017251968383789062"
"124-3869r444","1","23","0.0012564659118652344","20","0.01930093765258789"
"34-44r134","0","2","0.00013113021850585938","2","0.001455068588256836"
"180-8980r573","1","34","0.0021965503692626953","32","0.04033207893371582"
"188-12256r589","1","45","0.003345489501953125","43","0.045285940170288086"
"21-89r145","1","5","0.00011301040649414062","4","0.0007164478302001953"
"111-5796r985","1","58","0.001398324966430664","54","0.016490459442138672"
"133-2775r721","1","15","0.0012049674987792969","14","0.021373748779296875"
"154-11719r111","1","118","0.002735614776611328","117","0.03288602828979492"
"145-2787r755","1","15","0.0018849372863769531","14","0.029964208602905273"
"135-6644r868","1","38","0.0016064643859863281","36","0.02352738380432129"
"134-327r37","1","4","0.00048041343688964844","3","0.021095991134643555"
"79-1916r192","1","20","0.0005812644958496094","18","0.008026838302612305"
"60-283r297","1","5","0.00025153160095214844","4","0.004624366760253906"
"112-2400r484","1","16","0.0007588863372802734","15","0.015237808227539062"
"151-6483r555","1","32","0.0015752315521240234","27","0.028559207916259766"
"188-8323r440","1","30","0.002012491226196289","28","0.045694589614868164"
"166-5914r32","1","26","0.0015912055969238281","22","0.03520536422729492"
"150-7768r951","1","38","0.0018105506896972656","37","0.029791831970214844"
"104-937r659","1","8","0.0005128383636474609","7","0.013162612915039062"
"126-3244r493","1","20","0.0011420249938964844","17","0.02328658103942871"
"143-8750r585","1","52","0.0019321441650390625","50","0.026867151260375977"
"92-2723r329","1","24","0.0007815361022949219","20","0.01092839241027832"
"36-291r313","1","8","0.0002384185791015625","7","0.0017383098602294922"
"188-3971r39","1","16","0.0012671947479248047","13","0.0428156852722168"
"183-15961r672","0","87","0.0033829212188720703","87","0.04817557334899902"
"103-329r981","1","5","0.00039958953857421875","3","0.012270927429199219"
"96-1693r214","1","14","0.0005941390991210938","12","0.011434078216552734"
"44-454r522","1","10","0.00024247169494628906","8","0.0026519298553466797"
"172-9010r335","1","38","0.002071380615234375","35","0.036921024322509766"
"105-733r638","1","7","0.0004730224609375","6","0.014037132263183594"
"110-2668r71","1","19","0.0008296966552734375","16","0.014720439910888672"
"180-5585r451","1","22","0.0015320777893066406","19","0.03877449035644531"
"150-7880r353","1","39","0.0019135475158691406","36","0.028746604919433594"
"145-3207r325","1","16","0.0010986328125","14","0.025367021560668945"
"73-1667r967","1","18","0.0005209445953369141","17","0.007086277008056641"
"71-2102r756","1","27","0.0006875991821289062","26","0.007013559341430664"
"74-396r634","1","6","0.0003197193145751953","5","0.006566762924194336"
